,CNOOC,State_Grid,PetroChina,CNNC ,Trina_Solar,Tokyo_Electric ,Brookfield ,BP,ConocoPhillips,Canadian_Solar ,Chevron,Duke_Energy,Enbridge,Enel,Eni,E.ON,Enterprise,Equinor,Energy_Transfer,Exelon,First_Solar ,Gazprom,Iberdrola,Indian_Oil,Inter_Rao,Kinder_Morgan,NextEra,NEL,Neste,Petrobras ,Rosneft,REW,Suncor,Tata_Power,Tullow_Oil,TC_Energy,Vestas,Williams,ExxonMobil 
0,12.97999954,20.39999962,5.869999886,5.090000153,17.20999908,456.0,24.35384941,38.13999939,65.45999908,22.52000046,121.4300003,90.33999634,39.70999908,7.211999893,14.00800037,9.593999863,28.12999916,20.43000031,13.34000015,32.40370941,57.24000168,259.0,9.220000267,83.96666718,5.092,21.04000092,59.65499878,8.910162926,31.19000053,16.27000046,456.9,26.95999908,32.77999878,57.59999847,59.65999985,52.70000076,131.8800049,23.48999977,70.90000153
1,12.97999954,20.39999962,5.869999886,5.090000153,17.20999908,456.0,24.35384941,38.13999939,65.45999908,22.52000046,121.4300003,90.33999634,39.70999908,7.211999893,14.00800037,9.593999863,28.12999916,20.43000031,13.34000015,32.40370941,57.24000168,259.0,9.220000267,84.66666412,5.092,21.04000092,59.65499878,8.910162926,31.19000053,16.27000046,456.9,26.95999908,32.77999878,58.0,59.65999985,52.70000076,131.8800049,23.48999977,70.90000153
2,13.23999977,21.28000069,5.949999809,5.090000153,17.20999908,456.0,24.65760612,38.83000183,65.69999695,21.79999924,121.0100021,90.40000153,39.63999939,7.210999966,14.10599995,9.505000114,28.39999962,20.48999977,13.55000019,32.50356674,57.02000046,259.0,9.17800045,84.56666565,5.092,21.20000076,60.08000183,8.650448799,31.44000053,15.98999977,456.9,26.84000015,32.81999969,57.75,60.0,52.90999985,129.7200012,23.59000015,70.33000183
3,13.23999977,21.28000069,5.949999809,5.090000153,17.20999908,456.0,24.65760612,38.83000183,65.69999695,21.79999924,121.0100021,90.40000153,39.63999939,7.210999966,14.10599995,9.505000114,28.39999962,20.48999977,13.55000019,32.50356674,57.02000046,259.0,9.17800045,84.56666565,5.092,21.20000076,60.08000183,8.650448799,31.44000053,15.98999977,456.9,26.84000015,32.81999969,57.75,60.0,52.90999985,129.7200012,23.59000015,70.33000183
4,13.72000027,20.63999939,6.230000019,5.130000114,17.20999908,456.0,25.03064156,39.84999847,66.48000336,22.31999969,120.5999985,90.83999634,40.00999832,7.225999832,14.31599998,9.468000412,28.70000076,20.95999908,13.68000031,32.5534935,55.83000183,256.55,9.131999969,83.2666626,5.174,21.28000069,60.38000107,8.385742188,31.44000053,16.21999931,455.6,26.45000076,33.90999985,56.75,59.47999954,53.27000046,129.6799927,23.89999962,70.87000275
5,13.64000034,21.11000061,6.110000134,5.139999866,17.20999908,455.0,25.1052494,39.43000031,66.48000336,22.36000061,119.0599976,90.26999664,39.74000168,7.230000019,14.31999969,9.399999619,28.71999931,20.71999931,13.63000011,32.58202744,56.66999817,256.55,8.954000473,83.03333282,5.174,21.32999992,60.32749939,8.505608559,31.0,16.05999947,455.6,27.04999924,34.09999847,56.59999847,57.29999924,52.81000137,127.9199982,23.89999962,70.29000092
6,13.64000034,20.36000061,6.230000019,5.070000172,17.20999908,445.0,25.28110886,38.83000183,64.94000244,22.56999969,117.6999969,90.40000153,39.90999985,7.269999981,14.20600033,9.430999756,28.63999939,20.55999947,13.34000015,32.8174057,56.70000076,255.79,8.984000206,81.23332977,5.598,21.15999985,60.29999924,8.525587082,30.63999939,15.69999981,452.0,27.17000008,33.90999985,56.25,57.72000122,52.93999863,129.0800018,23.53000069,69.23000336
7,13.68000031,20.90999985,6.059999943,5.119999886,17.20999908,445.0,25.77138329,38.95999908,66.06999969,22.88999939,117.5100021,90.62000275,39.84000015,7.304999828,14.14000034,9.458999634,28.55999947,20.67000008,13.43000031,32.91725922,56.70000076,254.07,8.829999924,83.0,5.6465,21.54999924,60.77249908,8.750338554,30.71999931,15.75,460.2,27.5,34.06000137,57.79999924,54.79999924,52.88000107,128.3200073,23.67000008,69.76000214
8,13.53999996,19.44000053,5.989999771,5.079999924,17.20999908,443.0,25.61684036,38.74000168,65.41999817,22.54999924,116.4400024,90.44000244,39.93999863,7.416999817,14.10000038,9.670000076,28.5,20.44000053,13.27000046,32.99571991,56.5,251.9,8.984000206,83.6333313,5.744,21.51000023,60.88750076,8.855222702,31.72999954,15.64000034,473.5,29.26000023,34.27999878,58.95000076,59.0,52.40000153,127.4000015,23.5,69.13999939
9,13.53999996,19.44000053,5.989999771,5.079999924,17.20999908,443.0,25.61684036,38.74000168,65.41999817,22.54999924,116.4400024,90.44000244,39.93999863,7.416999817,14.10000038,9.670000076,28.5,20.44000053,13.27000046,32.99571991,56.5,251.9,8.984000206,83.6333313,5.744,21.51000023,60.88750076,8.855222702,31.72999954,15.64000034,473.5,29.26000023,34.27999878,58.95000076,59.0,52.40000153,127.4000015,23.5,69.13999939
10,13.73999977,19.39999962,5.96999979,5.059999943,17.20999908,443.0,24.54036713,38.79999924,65.12999725,23.05999947,116.6600037,91.23999786,40.27000046,7.400000095,14.03999996,9.711000443,28.93000031,20.48999977,13.51000023,32.94579315,57.43999863,251.5,9.0,84.6333313,6.0965,21.54999924,61.59999847,9.189853668,32.45000076,15.47999954,481.15,29.31999969,34.02000046,59.40000153,62.29999924,52.70999908,126.9599991,23.78000069,69.80000305
11,13.53999996,19.28000069,5.949999809,5.070000172,17.20999908,435.0,24.52971077,38.81999969,65.13999939,23.45000076,116.3000031,91.30000305,40.22999954,7.400000095,13.8739996,9.755999565,28.98999977,20.43000031,13.56000042,32.67475128,58.77999878,250.0,9.031999588,84.59999847,5.8775,21.45999908,61.93249893,9.209832191,33.54999924,15.36999989,475.5,29.18000031,34.47999954,60.20000076,59.18000031,52.75999832,126.5199966,23.84000015,69.19999695
12,13.22000027,19.14999962,5.869999886,5.03000021,17.20999908,433.0,24.73754311,38.70999908,65.0,23.28000069,116.1299973,92.48999786,40.20000076,7.421000004,13.79800034,9.93200016,28.92000008,20.11000061,13.5,33.20256805,54.75,251.3,9.210000038,83.80000305,5.859,21.40999985,62.89500046,9.434583664,34.24000168,14.86999989,474.5,29.42000008,34.29000092,60.90000153,49.88000107,53.40000153,129.4799957,23.80999947,69.08999634
13,13.43999958,19.12000084,5.829999924,5.0,17.20999908,435.0,24.61497498,38.84000015,65.06999969,23.02000046,116.8899994,93.18000031,40.49000168,7.611000061,13.88799953,10.00199986,29.02000046,20.29999924,13.57999992,33.33808899,53.93000031,254.26,9.312000275,82.7666626,5.8895,21.37000084,63.06750107,9.799180984,34.65999985,14.89000034,480.95,30.04000092,33.99000168,61.0,55.40000153,53.77000046,130.9600067,24.04000092,68.81999969
14,13.52000046,17.20999908,5.840000153,4.989999771,17.20999908,432.0,24.66293526,38.77000046,65.06999969,22.40999985,115.5800018,93.72000122,40.52000046,7.724999905,13.91600037,10.19400024,28.80999947,20.38999939,13.56000042,33.80171204,53.52000046,255.39,9.404000282,81.7666626,5.9185,21.36000061,63.34999847,9.909059525,33.83000183,15.15999985,485.15,30.95999908,33.61000061,61.54999924,53.36000061,54.27000046,132.3999939,23.86000061,68.55999756
15,13.52000046,17.20999908,5.840000153,4.989999771,17.20999908,432.0,24.66293526,38.77000046,65.06999969,22.40999985,115.5800018,93.72000122,40.52000046,7.724999905,13.91600037,10.19400024,28.80999947,20.38999939,13.56000042,33.80171204,53.52000046,255.39,9.404000282,81.7666626,5.9185,21.36000061,63.34999847,9.909059525,33.83000183,15.15999985,485.15,30.95999908,33.61000061,61.54999924,53.36000061,54.27000046,132.3999939,23.86000061,68.55999756
16,13.31999969,17.18000031,5.849999905,5.0,17.20999908,438.0,24.66293526,38.77000046,65.06999969,22.40999985,115.5800018,93.72000122,40.52000046,7.629000187,13.88199997,10.26799965,28.80999947,20.38999939,13.56000042,33.80171204,53.52000046,253.5,9.449999809,78.33333588,6.03,21.36000061,63.34999847,10.41849709,34.29999924,15.15999985,484.85,31.29000092,33.61000061,60.25,53.84000015,54.27000046,132.4799957,23.86000061,68.55999756
17,13.0,16.67000008,5.789999962,4.940000057,17.20999908,438.0,24.86011124,38.31999969,64.02999878,22.01000023,113.3099976,94.79000092,40.74000168,7.610000134,13.71399975,10.26200008,28.11000061,19.92000008,13.07999992,33.93723297,51.54999924,252.99,9.425999641,76.53333282,6.013,20.93000031,64.22250366,10.47843075,34.43000031,14.77000046,486.15,31.14999962,33.34999847,59.54999924,52.97999954,54.54999924,132.9600067,23.01000023,67.58000183
18,13.34000015,16.81999969,5.739999771,4.920000076,17.20999908,435.0,24.67359352,37.88000107,63.00999832,21.77000046,112.9000015,95.30999756,40.84000015,7.546000004,13.55799961,10.29599953,27.70999908,20.0,12.71000004,33.99429321,50.56000137,248.1,9.456000328,75.7666626,5.86,20.95999908,64.97499847,9.930000305,34.52000046,14.77000046,478.15,31.18000031,33.09999847,59.15000153,49.59999847,54.20000076,133.3999939,22.63999939,67.19000244
19,13.0,16.92000008,5.639999866,4.849999905,17.20999908,430.0,24.77484703,38.20000076,63.13999939,21.38999939,113.0999985,96.08000183,41.0,7.619999886,13.45800018,10.32600021,27.79999924,19.96999931,12.98999977,34.20114136,52.02000046,239.3,9.668000221,78.90000153,5.91,21.76000023,65.01999664,9.470000267,34.36000061,14.90999985,473.1,31.04999924,32.74000168,60.15000153,50.0,54.83000183,131.6000061,22.44000053,66.76999664
20,13.03999996,16.92000008,5.639999866,4.849999905,17.20999908,428.0,24.80149269,38.13000107,62.61999893,21.07999992,111.8499985,96.27999878,41.04999924,7.818999767,13.47000027,10.45800018,27.35000038,19.82999992,12.75,34.04422379,51.93999863,237.95,9.88599968,79.7666626,5.88,21.55999947,65.93000031,9.800000191,34.27000046,14.77000046,474.0,31.92000008,32.34000015,61.20000076,51.93999863,55.00999832,134.0,22.19000053,66.31999969
21,13.03999996,16.92000008,5.639999866,4.849999905,17.20999908,428.0,24.80149269,38.13000107,62.61999893,21.07999992,111.8499985,96.27999878,41.04999924,7.818999767,13.47000027,10.45800018,27.35000038,19.82999992,12.75,34.04422379,51.93999863,237.95,9.88599968,79.7666626,5.88,21.55999947,65.93000031,9.800000191,34.27000046,14.77000046,474.0,31.92000008,32.34000015,61.20000076,51.93999863,55.00999832,134.0,22.19000053,66.31999969
22,13.03999996,16.92000008,5.639999866,4.849999905,17.20999908,429.0,24.6522789,37.43999863,61.04000092,20.20999908,110.3899994,96.09999847,40.83000183,7.673999786,13.1960001,10.32199955,26.94000053,19.21999931,12.60999966,33.71612167,50.49000168,230.96,9.803999901,78.30000305,5.667,21.29000092,66.68499756,8.765000343,33.77000046,14.21000004,468.3,31.60000038,31.45000076,60.70000076,50.5,54.86000061,131.7200012,21.61000061,64.73999786
23,13.03999996,16.92000008,5.639999866,4.849999905,17.20999908,431.0,25.18518448,37.40999985,61.18000031,20.71999931,111.1200027,96.20999908,41.09000015,7.899000168,13.39799976,10.40200043,27.23999977,19.20000076,12.78999996,34.04422379,51.11000061,235.0,9.847999573,78.59999847,5.802,21.45999908,66.45249939,8.699999809,34.52999878,14.5,477.7,31.70000076,31.56999969,60.75,53.0,55.5,133.1600037,21.63999939,64.65000153
24,12.46000004,16.92000008,5.639999866,4.849999905,17.20999908,431.0,25.2544632,37.16999817,60.49000168,20.5,110.3700027,96.75,41.13000107,8.008999825,13.28800011,10.39599991,27.28000069,18.88999939,12.85000038,34.10128403,50.90000153,232.0,9.869999886,78.8666687,5.919,21.19000053,66.44000244,9.029999733,35.58000183,14.36999989,481.7,31.86000061,31.43000031,60.90000153,53.0,55.34999847,137.8000031,21.15999985,64.11000061
25,12.0,16.92000008,5.639999866,4.849999905,17.20999908,429.0,25.57953644,37.02999878,60.88999939,20.5,111.4000015,97.47000122,41.25999832,8.088000298,12.92599964,10.32199955,26.53000069,18.76000023,12.77999973,34.27960205,50.72000122,231.53,9.899999619,78.09999847,5.94,21.42000008,67.48249817,8.81000042,36.27999878,14.48999977,481.2,31.79000092,31.56999969,60.29999924,50.36000061,55.18000031,133.6000061,21.27000046,64.79000092
26,11.85999966,16.92000008,5.639999866,4.849999905,17.20999908,435.0,25.9738884,36.13000107,59.43000031,20.04999924,107.1399994,97.62999725,40.66999817,7.855000019,12.65799999,10.23999977,25.77000046,18.18000031,12.59000015,33.94436646,49.58000183,226.7,9.869999886,75.6333313,5.785,20.87000084,67.05000305,9.175000191,35.88000107,14.10999966,480.5,31.34000015,30.59000015,58.09999847,50.84000015,54.81999969,134.5599976,20.69000053,62.11999893
27,11.85999966,16.92000008,5.639999866,4.849999905,17.20999908,435.0,25.9738884,36.13000107,59.43000031,20.04999924,107.1399994,97.62999725,40.66999817,7.855000019,12.65799999,10.23999977,25.77000046,18.18000031,12.59000015,33.94436646,49.58000183,226.7,9.869999886,75.6333313,5.785,20.87000084,67.05000305,9.175000191,35.88000107,14.10999966,480.5,31.34000015,30.59000015,58.09999847,50.84000015,54.81999969,134.5599976,20.69000053,62.11999893
28,11.68000031,15.22999954,5.130000114,4.429999828,17.20999908,449.0,26.28830338,35.22999954,59.18000031,20.62000084,106.2799988,97.66999817,41.06999969,7.96600008,12.60999966,10.40999985,25.38999939,17.87999916,12.80000019,34.37945938,50.24000168,227.64,9.902000427,72.03333282,5.8285,20.80999947,66.70249939,9.43500042,35.79999924,14.19999981,479.95,31.61000061,30.11000061,54.90000153,49.0,54.41999817,134.2400055,21.12000084,60.72999954
29,11.80000019,14.60000038,5.170000076,4.53000021,17.20999908,454.0,26.37889671,36.5,56.49000168,21.29999924,106.8499985,96.59999847,41.24000168,8.0,12.78800011,10.48999977,26.11000061,18.02000046,12.88000011,34.30099869,52.66999817,230.5,9.946000099,75.8666687,5.921,21.0,66.13500214,9.925000191,36.22000122,14.36999989,480.0,31.59000015,30.03000069,56.40000153,48.84999847,54.72000122,137.1999969,21.47999954,59.97000122
30,12.0,14.53999996,5.210000038,4.550000191,17.20999908,452.0,26.84785461,37.66999817,58.77999878,21.65999985,110.2799988,97.13999939,41.81999969,8.069999695,13.02799988,10.57199955,26.32999992,18.61000061,13.0,34.47218323,53.09999847,232.56,10.19999981,76.46666718,5.96,21.29000092,66.67749786,9.875,36.77000046,14.43000031,477.0,31.54999924,30.78000069,57.20000076,51.11999893,54.63999939,144.3600006,21.64999962,62.72999954
31,12.60000038,14.75,5.269999981,4.579999924,17.20999908,459.0,27.72182274,36.88000107,58.40999985,21.85000038,109.4899979,96.93000031,42.11000061,8.130000114,12.97000027,10.77999973,25.76000023,17.89999962,12.71000004,34.42225266,52.65000153,231.38,10.38000011,78.03333282,5.899,21.32999992,67.08249664,10.56000042,36.45000076,14.63000011,475.6,32.25,29.69000053,57.70000076,49.38000107,55.04000092,144.5200043,21.44000053,61.88000107
32,12.26000023,15.31999969,5.28000021,4.599999905,17.20999908,451.0,27.70583534,36.36999893,57.99000168,21.21999931,108.9400024,96.26999664,42.18000031,8.177000046,12.90600014,10.67800045,25.55999947,17.28000069,12.56000042,34.3723259,52.45999908,229.11,10.27499962,78.33333588,5.879,21.12000084,67.38500214,10.60999966,39.52999878,14.57999992,463.6,32.52999878,29.10000038,58.0,47.83000183,55.06999969,143.2799988,21.05999947,61.47000122
33,12.26000023,15.31999969,5.28000021,4.599999905,17.20999908,451.0,27.70583534,36.36999893,57.99000168,21.21999931,108.9400024,96.26999664,42.18000031,8.177000046,12.90600014,10.67800045,25.55999947,17.28000069,12.56000042,34.3723259,52.45999908,229.11,10.27499962,78.33333588,5.879,21.12000084,67.38500214,10.60999966,39.52999878,14.57999992,463.6,32.52999878,29.10000038,58.0,47.83000183,55.06999969,143.2799988,21.05999947,61.47000122
34,12.18000031,15.89999962,5.28000021,4.610000134,17.20999908,448.0,28.15347672,36.18999863,57.86999893,21.37000084,109.7900009,96.23000336,42.58000183,8.199999809,12.77999973,10.73799992,25.48999977,16.71999931,12.18999958,34.45791626,52.75,225.2,10.38000011,77.19999695,5.9,21.31999969,67.93499756,11.40999985,38.22000122,14.39999962,450.0,32.54999924,29.35000038,56.95000076,45.0,55.25,141.6000061,21.43000031,59.95999908
35,12.31999969,16.48999977,5.300000191,4.610000134,17.20999908,448.0,28.35598183,36.54999924,58.70999908,22.84000015,111.2099991,96.98999786,42.77000046,8.19299984,12.92599964,10.93599987,25.70999908,17.23999977,12.36999989,35.19258118,53.52999878,233.9,10.50500011,77.3666687,5.9505,21.45999908,68.03749847,11.59000015,38.54999924,14.81999969,454.3,33.0,29.40999985,57.65000153,43.06000137,55.36000061,143.6799927,21.46999931,60.52999878
36,12.43999958,16.62000084,5.309999943,4.619999886,17.20999908,441.0,28.36131096,37.16999817,59.75999832,24.12999916,112.0400009,97.91999817,43.06000137,8.131999969,13.10000038,10.85400009,26.5,17.54000092,12.82999992,35.13552094,56.11999893,238.03,10.43000031,76.73332977,6.04,21.80999947,67.56500244,11.5,38.61000061,14.92000008,465.8,32.45000076,29.54999924,56.0,44.59999847,55.70000076,140.2400055,21.54999924,61.27000046
37,12.34000015,16.77000046,5.28000021,4.590000153,17.20999908,437.0,28.39328575,36.18000031,58.81999969,23.92000008,111.6600037,100.1100006,42.02000046,8.206999779,12.98799992,10.98999977,26.09000015,17.47999954,12.81000042,35.35663223,54.61000061,233.55,10.59000015,76.5,6.28,21.94000053,68.86750031,11.38000011,38.83000183,14.63000011,463.0,33.0,29.51000023,55.29999924,44.25999832,55.61000061,138.4799957,21.62000084,60.93000031
38,12.34000015,16.45000076,5.28000021,4.579999924,17.20999908,435.0,29.0381031,36.0,58.61999893,23.31999969,110.0800018,101.2799988,42.20000076,8.277000427,12.8920002,11.10400009,26.27000046,17.45000076,12.72000027,35.49215317,55.25999832,232.5,10.85499954,76.73332977,6.3095,22.0,69.62999725,11.64999962,39.11000061,14.64000034,460.5,33.34999847,29.78000069,53.79999924,45.24000168,56.34999847,139.2799988,21.54000092,60.65000153
39,12.34000015,16.45000076,5.28000021,4.579999924,17.20999908,435.0,29.0381031,36.0,58.61999893,23.31999969,110.0800018,101.2799988,42.20000076,8.277000427,12.8920002,11.10400009,26.27000046,17.45000076,12.72000027,35.49215317,55.25999832,232.5,10.85499954,76.73332977,6.3095,22.0,69.62999725,11.64999962,39.11000061,14.64000034,460.5,33.34999847,29.78000069,53.79999924,45.24000168,56.34999847,139.2799988,21.54000092,60.65000153
40,12.26000023,17.75,5.380000114,4.679999828,17.20999908,438.0,29.0381031,36.0,58.61999893,23.31999969,110.0800018,101.2799988,42.20000076,8.394000053,13.02799988,11.38199997,26.27000046,17.45000076,12.72000027,35.49215317,55.25999832,233.75,11.06000042,74.53333282,6.5,22.0,69.62999725,12.0,39.22999954,14.64000034,464.7,33.56000137,29.78000069,51.75,44.02000046,56.34999847,139.5200043,21.54000092,60.65000153
41,12.0,19.10000038,5.349999905,4.800000191,17.20999908,439.0,29.9920063,36.09000015,58.29999924,23.51000023,110.2399979,102.0199966,41.56000137,8.467000008,12.90999985,11.43200016,25.96999931,17.12000084,12.69999981,35.93437958,55.65000153,230.5,11.11499977,75.09999847,6.3105,22.01000023,70.51000214,12.43999958,38.75,14.56000042,452.2,34.11000061,30.0,51.54999924,42.5,56.61000061,138.8800049,21.48999977,59.88000107
42,12.07999992,18.82999992,5.329999924,4.760000229,17.20999908,437.0,30.34905434,36.25,59.25999832,24.63999939,110.7399979,101.4199982,41.97000122,8.565999985,12.93799973,11.47799969,26.09000015,17.34000015,12.68000031,35.37803268,57.36999893,231.9,11.22000027,76.1333313,6.31,22.15999985,68.66750336,13.73999977,39.5,14.89000034,465.65,34.40999985,30.47999954,51.34999847,42.40000153,57.22000122,142.4799957,21.54999924,60.34000015
43,12.22000027,19.01000023,5.380000114,4.800000191,17.20999908,436.0,30.15720749,35.97999954,58.88000107,24.46999931,109.8099976,101.4300003,41.75999832,8.432999611,12.89999962,11.23999977,26.21999931,17.29000092,12.53999996,35.55634689,59.31999969,234.6,11.03499985,74.8666687,6.35,22.23999977,69.25749969,13.75,38.90999985,14.39999962,470.4,34.04999924,30.45999908,51.59999847,42.43999863,57.34999847,143.4400024,22.04999924,59.86000061
44,12.18000031,20.37000084,5.369999886,4.78000021,17.20999908,435.0,30.02931023,35.36000061,58.43999863,23.01000023,109.0100021,102.4300003,41.86999893,8.444000244,12.76399994,11.36600018,25.95000076,17.13999939,12.14000034,35.46362305,50.59000015,232.0,11.18000031,74.8666687,6.22,22.13999939,69.39749908,13.52999973,38.72000122,14.02999973,461.75,34.43999863,30.38999939,51.59999847,40.56999969,57.41999817,144.1600037,21.52000046,59.13000107
45,12.18000031,20.37000084,5.369999886,4.78000021,17.20999908,435.0,30.02931023,35.36000061,58.43999863,23.01000023,109.0100021,102.4300003,41.86999893,8.444000244,12.76399994,11.36600018,25.95000076,17.13999939,12.14000034,35.46362305,50.59000015,232.0,11.18000031,74.8666687,6.22,22.13999939,69.39749908,13.52999973,38.72000122,14.02999973,461.75,34.43999863,30.38999939,51.59999847,40.56999969,57.41999817,144.1600037,21.52000046,59.13000107
46,11.73999977,21.81999969,5.28000021,4.71999979,17.20999908,435.0,28.9528389,34.06000137,56.38000107,21.79999924,104.7099991,102.3000031,40.84000015,8.029999733,12.16800022,11.17000008,24.97999954,16.20999908,11.55000019,34.82168198,51.20999908,232.0,10.93000031,73.69999695,6.22,21.77000046,68.48500061,11.60999966,37.47000122,13.07999992,461.75,33.61999893,29.37999916,51.84999847,36.0,56.54000092,137.6000061,20.39999962,56.36000061
47,11.56000042,21.51000023,5.190000057,4.639999866,17.20999908,428.0,27.71649361,32.93000031,53.83000183,21.85000038,100.7099991,99.26999664,39.86999893,7.804999828,11.97599983,10.94799995,23.98999977,15.89000034,11.22000027,33.97289658,48.56999969,224.68,10.65999985,73.6333313,5.9375,21.04999924,67.58249664,11.60999966,37.09000015,12.81999969,443.85,32.45999908,29.12000084,51.70000076,37.22999954,55.84000015,135.0,19.25,54.20000076
48,11.35999966,21.87000084,5.21999979,4.710000038,17.20999908,429.0,28.04156685,32.68000031,51.16999817,21.67000008,98.04000092,98.94000244,39.22000122,7.954999924,12.06400013,10.98999977,23.85000038,15.81999969,10.77999973,33.55920029,46.11000061,224.76,11.20499992,72.23332977,5.91,20.52000046,67.36750031,10.90999985,38.0,12.55000019,443.7,32.56999969,28.44000053,49.34999847,35.5,55.81999969,135.6799927,19.21999931,53.00999832
49,11.18000031,23.04999924,5.170000076,4.679999828,17.20999908,423.0,26.99173927,31.53000069,47.13000107,20.62999916,94.12999725,94.98999786,37.65999985,7.915999889,11.75800037,10.85200024,22.88999939,15.26000023,10.75,32.19686127,44.25,217.5,10.77000046,70.43333435,5.7575,19.52000046,63.96250153,9.710000038,36.54000092,12.07999992,422.05,32.54999924,27.63999939,49.29999924,32.88999939,53.45999908,131.9199982,18.89999962,49.81999969
50,10.68000031,20.75,5.070000172,4.590000153,17.20999908,410.0,26.57074356,31.29000092,48.41999817,20.39999962,93.33999634,91.69999695,37.43000031,7.576000214,11.15799999,10.43000031,23.34000015,15.55000019,11.07999992,30.74892998,45.77000046,202.65,10.31999969,70.5,5.204,19.17000008,63.18999863,9.649999619,35.65999985,12.10000038,403.4,31.15999985,27.60000038,46.70000076,33.70000076,52.34999847,129.8800049,19.04999924,51.43999863
51,10.68000031,20.75,5.070000172,4.590000153,17.20999908,410.0,26.57074356,31.29000092,48.41999817,20.39999962,93.33999634,91.69999695,37.43000031,7.576000214,11.15799999,10.43000031,23.34000015,15.55000019,11.07999992,30.74892998,45.77000046,202.65,10.31999969,70.5,5.204,19.17000008,63.18999863,9.649999619,35.65999985,12.10000038,403.4,31.15999985,27.60000038,46.70000076,33.70000076,52.34999847,129.8800049,19.04999924,51.43999863
52,11.14000034,20.60000038,5.170000076,4.769999981,17.20999908,406.0,28.79829407,32.22999954,49.22999954,20.61000061,96.58999634,96.66999817,38.20000076,7.639999866,11.11800003,10.5539999,24.32999992,15.93999958,11.82999992,32.40370941,44.95000076,198.78,10.72500038,69.30000305,5.4285,20.23999977,67.08750153,10.18000031,35.31000137,12.48999977,394.5,32.31999969,27.70000076,43.79999924,32.5,53.25,131.3999939,19.60000038,53.88000107
53,11.06000042,19.63999939,5.190000057,4.769999981,17.20999908,402.0,28.78230667,31.92000008,48.11999893,20.90999985,94.38999939,95.61000061,37.83000183,7.793000221,11.11999989,10.81200027,24.02000046,15.81000042,11.55000019,31.5192585,44.20999908,201.48,10.80500031,71.09999847,5.67,19.85000038,66.28749847,11.56999969,36.13000107,12.15999985,406.0,33.04000092,26.37000084,44.40000153,32.58000183,53.02999878,138.1999969,18.97999954,51.29999924
54,10.89999962,19.92000008,5.179999828,4.800000191,17.20999908,398.0,29.12869644,33.13999939,49.43000031,21.46999931,98.52999878,101.6500015,38.83000183,8.239999771,11.15200043,11.21199989,24.06999969,15.97999954,11.53999996,33.39514923,45.47999954,200.0,11.19499969,71.06666565,5.6325,20.22999954,70.55500031,11.43000031,36.25999832,12.32999992,415.95,33.90000153,26.70999908,44.75,31.40999985,54.72000122,140.4400024,19.42000008,52.41999817
55,11.06000042,21.17000008,5.25,4.900000095,17.20999908,406.0,29.00612831,32.59999847,47.70000076,21.5,97.19000244,100.1299973,38.49000168,8.145000458,10.96800041,11.07600021,23.67000008,15.52999973,11.25,32.90299606,45.47000122,198.0,11.06000042,69.8666687,5.605,19.70000076,69.04000092,10.88000011,36.04000092,11.73999977,410.6,33.36999893,25.96999931,44.25,27.70999908,54.63000107,140.1600037,18.55999947,50.11000061
56,10.61999989,21.04999924,5.199999809,4.809999943,17.20999908,395.0,28.67572594,31.25,45.33000183,20.30999947,95.31999969,99.05000305,38.02000046,7.890999794,10.23400021,10.61999989,22.42000008,14.77000046,10.21000004,32.21826172,43.36999893,188.27,10.59500027,67.19999695,5.455,19.32999992,67.95500183,10.44999981,34.34000015,10.52000046,392.95,31.23999977,25.04000092,43.04999924,23.45000076,54.02999878,135.1999969,17.45000076,47.68999863
57,10.61999989,21.04999924,5.199999809,4.809999943,17.20999908,395.0,28.67572594,31.25,45.33000183,20.30999947,95.31999969,99.05000305,38.02000046,7.890999794,10.23400021,10.61999989,22.42000008,14.77000046,10.21000004,32.21826172,43.36999893,188.27,10.59500027,67.19999695,5.455,19.32999992,67.95500183,10.44999981,34.34000015,10.52000046,392.95,31.23999977,25.04000092,43.04999924,23.45000076,54.02999878,135.1999969,17.45000076,47.68999863
58,8.789999962,19.89999962,5.150000095,4.690000057,17.20999908,379.0,26.192379,25.28000069,34.06999969,17.35000038,80.66999817,94.58000183,31.23999977,7.105999947,8.100000381,10.03999996,18.25,11.65999985,7.369999886,29.89300919,39.15000153,188.27,9.892000198,66.2666626,5.455,16.10000038,65.31999969,9.420000076,30.22999954,7.260000229,392.95,28.55999947,20.21999931,39.75,16.0,46.99000168,127.4800034,14.98999977,41.86000061
59,9.050000191,20.21999931,5.150000095,4.739999771,17.20999908,368.0,25.40367699,26.79000092,34.88000107,18.20999908,84.98000336,95.05000305,32.33000183,6.703999996,8.164999962,9.572999954,18.60000038,12.05000019,7.630000114,30.75606346,41.08000183,171.0,9.336000443,66.2666626,4.94,16.04000092,63.93249893,9.739999771,29.94000053,8.010000229,326.5,27.5,20.20999908,39.75,16.35499954,47.43999863,125.9199982,16.29000092,43.40999985
60,8.520000458,19.18000031,5.119999886,4.679999828,17.20999908,378.0,23.6823864,24.65999985,32.56000137,17.88999939,83.02999878,90.94000244,31.19000053,6.519999981,8.050000191,9.677000046,17.20999908,11.14999962,7.050000191,28.39514923,37.22999954,172.03,9.486000061,64.59999847,4.964,15.5,60.31499863,9.460000038,31.31999969,6.849999905,314.05,27.75,18.87999916,37.90000153,18.12000084,45.91999817,121.0400009,16.02000046,41.97999954
